"","V1","V2"
"1",-0.925,1.1327982892113e-16
"2",-0.910947171536292,0.16062456434191
"3",-0.869215674226965,0.316368632576244
"4",-0.801073498500606,0.4625
"5",-0.708591109885054,0.594578538960049
"6",-0.594578538960049,0.708591109885055
"7",-0.4625,0.801073498500605
"8",-0.316368632576244,0.869215674226965
"9",-0.160624564341911,0.910947171536292
"10",5.66399144605651e-17,0.925
"11",0.1,0.925
"12",0.411111111111111,0.925
"13",0.722222222222222,0.925
"14",1.03333333333333,0.925
"15",1.34444444444444,0.925
"16",1.65555555555556,0.925
"17",1.96666666666667,0.925
"18",2.27777777777778,0.925
"19",2.58888888888889,0.925
"20",2.9,0.925
"21",3,0.925
"22",3.14322093501762,0.899746284954099
"23",3.26916731155624,0.827031110556072
"24",3.36264813783473,0.715625
"25",3.41238824657386,0.578965174398027
"26",3.41238824657386,0.433534825601973
"27",3.36264813783473,0.296875
"28",3.26916731155624,0.185468889443928
"29",3.14322093501762,0.112753715045901
"30",3,0.0875
"31",2.9,0.0875
"32",2.58888888888889,0.0875
"33",2.27777777777778,0.0875
"34",1.96666666666667,0.0875
"35",1.65555555555556,0.0875
"36",1.34444444444444,0.0875
"37",1.03333333333333,0.0875
"38",0.722222222222222,0.0875
"39",0.411111111111111,0.0875
"40",0.1,0.0875
"41",5.35782974626967e-18,0.0875
"42",-0.04375,0.0757772228311384
"43",-0.0757772228311384,0.04375
"44",-0.0875,1.07156594925393e-17
"45",-0.0875,-1.07156594925393e-17
"46",-0.0757772228311384,-0.04375
"47",-0.04375,-0.0757772228311384
"48",5.35782974626967e-18,-0.0875
"49",0.1,-0.0875
"50",0.411111111111111,-0.0875
"51",0.722222222222222,-0.0875
"52",1.03333333333333,-0.0875
"53",1.34444444444444,-0.0875
"54",1.65555555555556,-0.0875
"55",1.96666666666667,-0.0875
"56",2.27777777777778,-0.0875
"57",2.58888888888889,-0.0875
"58",2.9,-0.0875
"59",3,-0.0875
"60",3.14322093501762,-0.112753715045901
"61",3.26916731155624,-0.185468889443928
"62",3.36264813783473,-0.296875
"63",3.41238824657386,-0.433534825601973
"64",3.41238824657386,-0.578965174398027
"65",3.36264813783473,-0.715625
"66",3.26916731155624,-0.827031110556072
"67",3.14322093501762,-0.899746284954099
"68",3,-0.925
"69",2.9,-0.925
"70",2.58888888888889,-0.925
"71",2.27777777777778,-0.925
"72",1.96666666666667,-0.925
"73",1.65555555555556,-0.925
"74",1.34444444444444,-0.925
"75",1.03333333333333,-0.925
"76",0.722222222222222,-0.925
"77",0.411111111111111,-0.925
"78",0.1,-0.925
"79",5.66399144605651e-17,-0.925
"80",-0.160624564341911,-0.910947171536292
"81",-0.316368632576244,-0.869215674226965
"82",-0.4625,-0.801073498500605
"83",-0.594578538960049,-0.708591109885055
"84",-0.708591109885054,-0.594578538960049
"85",-0.801073498500606,-0.4625
"86",-0.869215674226965,-0.316368632576244
"87",-0.910947171536292,-0.16062456434191
"88",-0.925,-1.1327982892113e-16
"89",0.05,-0.50625
"90",0.0499999999999999,0.50625
"91",2.95,-0.50625
"92",2.95,0.50625
"93",3.03564171291207,-0.70838419845826
"94",3.18691171735092,-0.50625
"95",3.03564171291207,-0.30411580154174
"96",3.03564171291207,0.30411580154174
"97",3.18691171735092,0.50625
"98",3.03564171291207,0.70838419845826
"99",-0.358203090461881,-0.35820309046188
"100",-0.50625,0.0442911359099989
"101",-0.173400528141456,-0.647139581083191
"102",-0.0617033364442472,0.705272362812627
"103",-0.609359282056858,-0.284148899790945
"104",-0.510432333227172,-0.510432333227172
"105",-0.719944794065525,0.0629870078452393
"106",-0.39685862448272,0.39685862448272
"107",-0.530600566878346,0.530600566878347
"108",0.169738472516203,0.704312943580155
"109",-0.326891426245635,-0.541743997443417
"110",-0.148533968017807,-0.416875314787314
"111",-0.439459878104109,-0.648000672362907
"112",-0.647351688334047,-0.435524716560904
"113",-0.626398631313746,-0.098394731645306
"114",-0.418186108096802,-0.151791571950154
"115",-0.779628957182505,-0.0794126199718799
"116",-0.830623899475316,2.46519032881566e-32
"117",-0.59460915782818,0.264960612971962
"118",-0.186375813004441,0.504440159004856
"119",-0.310455021039135,0.665772941125365
"120",-0.455759855389323,0.655566684167929
"121",0.0543675426757346,0.78921743954017
"122",0.391061011775645,0.435287665397092
"123",0.255555555555556,0.852794093895994
"124",0.401482468741453,0.669413012601293
"125",0.0248636688610218,-0.296891278344953
"126",-0.204534755830788,-0.213028443333834
"127",-0.297056843253013,0.020426333154745
"128",-0.193273939309613,-1.54074395550979e-33
"129",-0.414466195406791,0.209067522747426
"130",-0.745393117510236,0.218654681499144
"131",-0.0666755412188009,0.307821333279857
"132",-0.249042028418612,0.288278115433381
"133",-0.198848247788041,0.76593718211419
"134",0.233026434021658,0.530827086365798
"135",0.169759223063964,0.30818953409719
"136",0.770234808016468,0.535704383898732
"137",0.313522795145531,-0.368422204953213
"138",0.0516724351273877,0.224146277009527
"139",0.255555555555555,0.159699505054034
"140",0.397184639341784,0.261168914139122
"141",0.566666666666666,0.187366802968633
"142",0.755615401201219,0.310596649189105
"143",0.564931050992544,0.5448429256854
