"","V1","V2"
"1",0.312540070599601,0.684668017192872
"2",0.481279956025685,0.497683090879959
"3",0.695242413137714,0.571988264830504
"4",0.278061422508635,0.568068486923656
"5",0.257801978404429,0.644061734914364
"6",0.38010868740119,0.635003726980306
"7",0.313931885899604,0.683143623377484
"8",0.449293603175518,0.678965596374969
"9",0.583544759091139,0.384609638669284
"10",0.408152567065287,0.578366565894507
"11",0.687671629757191,0.162301317944323
"12",0.392737458823645,0.794306786822391
"13",0.539156677409895,0.434707781327488
"14",0.669367180018304,0.190508068688882
"15",0.525734003716474,0.644575506155598
"16",0.505781824226808,0.782901734316788
"17",0.369744367359682,0.622309002125377
"18",0.248933354601627,0.5491384278491
"19",0.200980925564222,0.522500717466747
"20",0.342739734515862,0.651662782946078
"21",0.425563578752761,0.663860810423568
"22",0.355020301855695,0.618103014240247
"23",0.694823104471096,0.361148309765528
"24",0.44220673948965,0.674428334168754
"25",0.497561168192814,0.7114247779176
"26",0.358494531772262,0.465073058488772
"27",0.537684197198297,0.642253358626298
"28",0.251227810473253,0.550629573273936
"29",0.419307916828311,0.694515872044672
"30",0.526516763726176,0.654783917196677
"31",0.513453276866038,0.636531594765996
"32",0.264201366585234,0.53707969983294
"33",0.445558065688278,0.743591731653393
"34",0.37682372184013,0.614510559454361
"35",0.353722608407018,0.598263056248667
"36",0.567528761333529,0.764715020121203
"37",0.359421356605647,0.535985478118308
"38",0.356268085443183,0.618915985476116
"39",0.487102058581133,0.491213944908091
"40",0.30080982435831,0.685634165091849
"41",0.534087928618587,0.440024754374681
"42",0.639880550467785,0.72463268465419
"43",0.531971196645178,0.537296184177488
"44",0.472713251411371,0.714530538196595
"45",0.477656278259745,0.773794806818499
"46",0.550349542617379,0.422966784667505
"47",0.423642629105106,0.662641293609768
"48",0.318574218524221,0.594397374383644
"49",0.545172600120443,0.633850830526006
"50",0.379893459309431,0.500203604939456
"51",0.362020854357708,0.588918310986904
"52",0.676091885407513,0.781906138840311
"53",0.197317258777631,0.582440025926334
"54",0.343920762351525,0.60930102198599
"55",0.344932396694196,0.741655224404839
"56",0.267174472354421,0.536604512389367
"57",0.410469282022144,0.70244532314272
"58",0.540534031621007,0.912391720664146
"59",0.27580481870636,0.535225135892697
"60",0.394135394353925,0.558501245865147
"61",0.350658318011992,0.615261041135442
"62",0.382237006346855,0.727773493642267
"63",0.49062610198444,0.59034615839668
"64",0.575634008339139,0.783969415227593
"65",0.238246808022307,0.625611152753786
"66",0.480761251580723,0.332441147957371
"67",0.494024050417481,0.691242446795291
"68",0.612455771358404,0.352576939653294
